Entrez_ID,Gene,E2f1,Mycn,Zfx,Myc,Klf4,Tcfcp2l1,Esrrb,Nanog,Oct.04,Sox2,Stat3,Smad1
16400,Itga3,3.22E-10,52.21342964,81.82481873,37.47326798,167.6713461,97.63709945,47.70245256,45.55811852,5.053632162,0,46.17882562,44.78645292
16401,Itga4,1.67E-16,11.60378544,0.915018339,29.83318031,47.21093186,50.14223312,26.69412468,25.52559835,9.483127836,0,61.92968261,20.6392761
16402,Itga5,1.49E-07,13.61874584,122.5502027,0,102.3401652,76.47535679,33.13469243,14.16832917,26.1321838,0,53.52864806,26.56521258
16403,Itga6,0,93.33439447,296.5790426,49.11787628,196.3436368,74.01306411,45.49653474,19.62888582,19.70670947,0,84.49908653,15.54031561
16407,Itgae,1.451151682,14.28992771,41.40625671,9.439704296,63.80534646,53.26987536,38.86813149,38.32652613,11.52815883,0,24.73889595,37.6777283
16408,Itgal,3.70E-08,6.343800658,36.4056831,5.580794186,90.07630637,49.51722533,38.84311275,13.90431196,16.07624174,0,14.26878466,26.68498402
16409,Itgam,0,11.74136433,23.11912037,16.40716395,127.3113164,43.63511588,39.22523797,28.13002645,55.75855397,0,20.01106609,42.00611752
16410,Itgav,0,60.25876341,148.6043898,43.58093087,67.67624153,31.12902954,24.99853026,7.081316961,12.38820766,0,32.84205615,10.63071411
16411,Itgax,0.000584529,4.80373343,11.67009493,7.033568318,83.54846658,34.59040955,46.6340343,41.38474627,10.52454726,0,83.14005121,35.77242505
16412,Itgb1,0,0.649357179,7.054623205,0.980643507,22.8909003,8.48740664,13.20988876,26.72316978,57.67297921,0,21.97219956,20.37820411
16413,Itgb1bp1,0.000190172,6.223545028,49.27006582,7.321164051,82.04206072,54.01238419,34.03622976,25.30777505,19.54884818,0,16.10675385,24.31209429
16414,Itgb2,0.205238593,18.3928242,47.0373482,31.53610156,60.79246005,68.02196038,62.93888239,48.6578281,14.47125137,0,50.54043545,38.94726149
16415,Itgb2l,0.007630651,0.440954328,9.101955004,3.674305628,66.8349257,63.68562768,34.51259139,14.57355372,18.10168296,0,43.76664977,52.70252086
16418,Eif6,7.08015606,38.70193316,65.99898876,32.7312917,101.963696,92.01365422,69.73813864,47.18266865,29.70676319,0,25.36837772,37.28504168
16419,Itgb5,3.57E-07,79.2281099,306.1067339,64.96372663,112.554202,75.92114679,28.54558192,12.80528546,39.23990801,0,57.76737448,62.05843677
16420,Itgb6,0,10.72563206,15.30377522,5.764113374,34.08860385,57.62738379,7.062848348,37.86498495,30.88238892,0,26.50158224,35.06680075
16421,Itgb7,0,46.55889514,28.07697008,28.63993873,149.0887061,53.69688054,32.26740584,42.8439375,21.85553674,0,37.4274148,23.1432925
16423,Cd47,0,19.25912663,110.1078696,24.64380222,49.12163661,14.7767296,27.04239991,11.62087851,40.10142626,0,71.58321366,30.7758822
16424,Itih1,1.14E-05,20.13443555,47.97111221,22.9799824,37.2941502,69.12433155,44.51420443,13.61843,21.00571346,0,49.66996314,47.81686711
16425,Itih2,0,7.807246989,4.26944803,10.58300014,39.24381336,40.20472996,34.26916331,29.32018342,15.33170114,0,39.24397084,17.81244921
16427,Itih4,7.97E-05,13.69815422,34.97874726,1.341718272,104.7115507,65.66316717,34.41482011,21.11465104,15.47886081,0,76.67147193,25.08634098
16429,Itln1,3.28E-20,13.00259023,32.29488299,11.35765384,28.99408809,19.74394318,38.57206025,40.44272799,15.88050838,0,33.24049128,39.63384906
16430,Stt3a,6.919596817,25.10125798,42.85116056,19.68017744,53.18178141,29.7937724,37.28437407,14.87982018,22.69546342,0,34.17554403,19.98374341
16431,Itm2a,0,19.618682,7.133836977,7.873585101,45.50879263,21.93373988,16.86344174,10.33217423,31.64918224,0,47.9657927,24.0274628
16432,Itm2b,1.01E-13,18.65187693,76.90526493,12.22599729,148.6172871,38.99916606,47.2922918,21.25175734,41.86196519,0,45.8581456,29.49936812
16433,Cuzd1,0,6.93949895,1.081836951,3.476658571,58.17243807,29.58523812,57.45776679,51.06549067,49.58542188,0,16.01369699,21.87782129
16434,Itpa,5.346749692,8.903535865,36.86278499,14.46245881,86.57895726,31.42774048,68.39885823,31.48484983,31.8672444,0,31.60634118,28.66755925
16439,Itpr2,0.033643012,72.22025725,77.87795497,56.08105565,69.0579896,62.85345659,46.99402596,34.82452946,21.0965119,0,18.19716841,52.00075327
16443,Itsn1,5.425302059,91.32376861,236.3199889,43.16599102,98.87293509,37.27390808,28.80498886,15.64352701,45.65000046,0,59.75252878,11.76880979
16447,Ivl,0,0,0.056143023,2.167808685,59.59283023,47.91164423,7.814204076,14.42269822,22.96544496,0,25.88055922,10.99507974
16450,Jag2,0,257.7855668,474.597207,192.8163635,265.2871288,86.56149081,42.9656536,39.56285084,18.41290538,0,63.173536,42.46216466
16451,Jak1,4.197201076,21.19694718,125.0083587,13.53494827,69.20336125,27.84956567,47.24750709,16.36705756,24.15304098,0,34.02632161,24.83645009
16452,Jak2,0.000793036,101.9122018,270.6412767,61.39444077,75.70455765,31.12115178,19.69633409,37.11921712,25.82747713,0,35.81145465,27.77515833
16453,Jak3,0.000638255,39.92244874,140.2520373,38.0404301,210.6670096,72.55522953,55.89637857,11.2987303,39.94768605,0,60.88707906,42.6897199
16456,F11r,0,23.34187272,24.89156488,21.73640141,76.27993938,25.6514577,35.78849141,44.35479042,49.70899977,0,34.46368001,43.73589242
16467,Atcay,1.61E-14,29.40028262,61.01909469,26.02812209,173.2001958,37.63887825,25.60411573,26.70305611,28.4785228,0,28.44599857,43.76675135
16469,Jrk,0.172934091,21.73311584,49.05589865,23.249165,119.3557659,62.56794802,41.28229428,32.71258095,8.275519233,0,55.97840261,54.87323551
16470,Ush1g,3.46E-05,45.43802552,143.6548309,51.97599044,153.0366182,82.89748757,94.64718871,18.26283994,4.118747913,0,50.62039471,33.3993772
16475,Ajuba,0,99.86102753,138.3723373,83.30866905,164.8816147,121.0880637,36.73235075,20.17064597,19.57450581,0,43.81143831,16.2043743
16476,Jun,0,66.30461605,104.1103571,63.25426256,90.57919891,29.73912715,47.56099224,14.8743578,29.91693833,0,59.67907274,59.29257441
16477,Junb,9.690901176,55.76141626,279.2193417,44.81066326,162.443815,58.12046968,53.45759817,19.96938536,13.64709973,0,75.59478799,15.61871304
16478,Jund,3.643762337,77.73056912,267.1305095,54.79495304,200.6742545,114.8346887,34.4118457,23.60269896,27.75404305,0,20.41363903,34.50791161
16480,Jup,0.60799896,19.63510249,85.46704194,17.7830265,161.268754,79.01014809,43.26758379,11.60814309,12.07998144,0,75.9973477,50.33889981
16485,Kcna1,0.007645478,15.80080787,59.45810469,13.19692572,116.1719673,36.03307161,51.29799585,14.96737213,18.89855471,0,58.45664058,18.39094561
16490,Kcna2,0,29.61565268,48.55911368,36.79928478,89.65775463,20.06466174,31.65660688,33.1910909,19.92940566,0,77.3829891,51.21750945
16491,Kcna3,5.872952593,91.04280529,112.2183909,47.85987107,38.61130485,33.04261069,23.75408695,24.02930912,27.79088492,0,28.82077928,66.28700664
16493,Kcna5,5.70E-22,13.57281567,25.83597002,9.230196152,59.10054043,41.19252551,38.8211636,44.84842239,27.97916719,0,72.67772377,71.84850091
16494,Kcna6,0.000171377,4.490013569,36.57569424,8.209261406,80.53243344,36.84206833,40.92045865,43.3171541,70.59573324,0,63.77163381,69.332152
16495,Kcna7,5.099150099,98.71726297,149.6058791,70.62590739,117.4003312,67.21745041,43.80407536,21.0236295,40.95128881,0,86.88508174,76.15494235
16497,Kcnab1,0.027856079,2.38645708,17.05026835,2.578183122,32.02640825,32.2675997,18.82569114,13.08572415,48.18156328,0,84.27498549,19.89476098
16498,Kcnab2,2.30E-07,103.802061,73.39079241,52.38114408,196.6311278,58.32000955,47.8305708,36.21106262,31.33958002,0,42.35469155,77.19273837
16499,Kcnab3,6.60890441,38.89318251,53.54738463,34.7037958,139.6266341,70.34530537,47.31078655,2.784092182,35.8902302,0,60.4711022,31.80119315
16500,Kcnb1,3.97E-09,124.4557096,280.9087558,104.6316193,231.7275824,61.33365887,65.3171245,21.41068944,0.472349594,0,22.13956222,31.5950704
16502,Kcnc1,8.144097615,127.0613464,264.4290826,87.37973865,122.5961806,76.48353319,83.8288736,38.92625398,9.98957323,0,44.84665845,59.11201147
16504,Kcnc3,0,114.4928048,184.1345447,64.58776768,225.8641963,49.36105617,41.28832029,16.95436353,6.09011917,0,13.42998111,13.76267279
16506,Kcnd1,6.74E-08,42.14887035,25.25661125,33.4060974,126.7189432,14.07636823,69.93679212,53.25161408,41.13496922,0,50.67812769,48.72052956
16508,Kcnd2,6.265853395,15.85945462,83.83630519,4.253912087,26.79377648,14.23509409,23.02649119,8.093291542,19.7685095,0,25.80908187,51.03016291
16509,Kcne1,1.27E-19,3.642575107,7.26137287,18.26889965,82.84838988,96.44595246,71.5114848,22.12112854,30.21556593,0,48.21687376,38.82721862
16510,Kcnh1,4.846988113,28.10414215,55.4913641,43.61779981,76.99622203,88.01565301,12.50214375,39.07210337,35.37767327,0,20.73935139,20.63122459
16511,Kcnh2,0.000189413,88.48773487,341.2805876,37.29858482,191.2140783,65.22706002,81.30427151,17.99194221,17.30865287,0,45.53132121,11.5233787
16512,Kcnh3,1.70E-12,133.18453,138.6978249,55.7402627,154.4683266,93.04943543,55.77337861,7.648663272,12.5539639,0,60.45261014,45.98767706
16515,Kcnj12,6.465096203,77.89502624,218.8277867,57.18853761,126.9427746,144.9582022,38.19477833,37.70627509,11.73248274,0,52.468706,54.88554569
16517,Kcnj16,0,15.40354705,5.744341577,11.39028791,26.68667607,26.65187948,36.79801229,29.04548443,73.79240908,0,38.57495249,15.50276814
16518,Kcnj2,0,30.17747621,26.10043595,32.73258881,34.56473544,10.51931219,45.49376469,65.86426553,40.09630338,0,85.98303883,5.060173479
16519,Kcnj3,0,1.580134243,16.86945637,1.403197138,38.90383347,29.6449532,33.45719456,8.425348117,32.21915102,0,26.88579017,20.34541049
16520,Kcnj4,2.62E-22,141.5591178,143.3325237,79.65271847,112.2579152,70.7647634,107.7724284,18.20248897,4.26511038,0,18.99052475,33.70000276
16521,Kcnj5,0,61.41253727,44.83374882,48.69533236,41.35886228,55.28730964,33.61127859,9.600361761,36.42705372,0,50.04771701,32.03301463
16522,Kcnj6,0.000610257,27.69529674,46.6174179,48.12665939,81.1607222,56.84943122,21.89971205,48.35143853,46.2774365,0,24.28412258,48.27996626
16523,Kcnj8,4.43E-11,25.32114411,0,15.07763095,93.92917286,74.75237758,45.50485911,2.606181108,27.33475013,0,58.89119261,26.73632057
16524,Kcnj9,3.67E-16,12.49571501,49.13154362,19.21407542,86.85369634,61.34475385,25.15268176,50.71544287,37.56613506,0,45.53154771,34.50389923
16525,Kcnk1,0,28.03056258,30.39211328,26.2316998,83.87902776,60.12700681,58.25705513,69.39265799,16.87448423,0,50.44057971,39.43832959
16526,Kcnk2,9.61258884,80.33675939,113.1321773,39.63827832,78.42719568,35.45850542,24.04933451,22.29060506,11.42440996,0,13.75951252,20.19305687
16527,Kcnk3,2.02E-22,48.01393059,197.8677474,36.29251545,111.27305,98.27155876,61.9994749,54.68451415,32.1586831,0,56.06358745,28.70646947
16528,Kcnk4,1.87E-21,48.42402689,104.4157119,25.14764045,136.0166372,113.4566385,78.45995712,14.81070844,7.044728267,0,82.36756646,36.03347599
16529,Kcnk5,0.002026222,39.10051535,50.35435397,30.13791699,129.4219583,91.78558724,65.74549711,44.12325951,10.04002972,0,84.13918326,12.61672142
16530,Kcnk7,0.006087108,25.2906017,51.64965956,22.93077392,163.3054395,84.28975756,33.13531511,26.93566059,18.38673037,0,79.54175986,58.68362679
16531,Kcnma1,7.29E-17,60.14143705,184.3670599,47.37215289,106.2526135,62.51627764,58.25701081,18.74386788,24.30753499,0,45.0193756,19.77565135
16532,Kcnu1,1.19E-12,3.921528414,25.13909821,11.83865877,65.74859348,24.87424966,53.23378551,21.04000491,26.25304344,0,48.18012261,27.38729771
16533,Kcnmb1,0,36.33235196,77.05830584,22.97456602,171.3697054,62.78460606,40.14036957,36.07882617,29.40076564,0,69.85270878,17.20293289
16534,Kcnn4,0.000542359,33.68101915,40.49892784,28.82901177,252.0608595,76.81899995,29.58351825,11.15900276,8.271580009,0,15.50461956,36.71196886
16535,Kcnq1,1.14E-12,59.5665176,69.94783442,51.52374135,122.064164,64.83482287,56.7046188,16.56662206,21.35893306,0,45.4054627,28.73694995
16536,Kcnq2,1.71E-14,104.6583793,192.9335476,58.42534036,135.3988977,41.51925346,28.56500941,20.17413104,13.14834885,0,84.93238262,67.80564834
16538,Kcns1,0,152.5242963,159.9607746,108.0201465,63.61323729,50.65129351,50.30518145,16.2898368,34.27063926,0,63.28219777,65.85056098
16539,Kcns2,4.940826643,74.11338037,72.09097613,49.59091095,88.26383289,27.17514973,57.35814606,14.77002176,40.97178354,0,15.84510647,59.00915091
16541,Napsa,1.66E-17,15.39160148,41.79412705,12.46184239,80.53883547,36.12248937,52.97375824,23.91649041,25.52610317,0,37.20142659,24.000252
16542,Kdr,0,24.90417762,24.47616411,26.13707456,108.161082,61.4641448,29.87522427,51.29381456,18.43201829,0,88.16204111,17.02246316
16543,Mdfic,4.601744951,16.10232028,38.45028189,16.3999717,85.75960904,42.09767577,35.66278235,32.02439167,24.33520989,0,98.62882576,40.31372516
16545,Kera,0.002342108,0.68365912,3.886358501,5.233187396,21.09164387,9.779396135,18.3008131,19.09645032,62.2964846,0,63.31955677,9.872938341
16548,Khk,1.58E-06,49.28774584,83.70822583,32.58611751,98.41690809,102.6880459,49.76076784,47.09059759,9.054642357,0,36.99190199,29.75302138
16551,Kif11,9.15230228,12.44940658,24.43319091,6.003290978,52.83683708,31.95447257,45.29917302,11.50114975,33.96321473,0,24.73758598,16.23429788
16552,Kif12,4.65095966,27.97546521,16.99288928,4.685744645,54.65719332,64.31523931,66.92171428,21.49345385,40.72712412,0,39.54882485,22.22062587
16554,Kif13b,1.05E-19,9.484529969,21.72115071,8.337932279,19.50147769,66.65260204,22.6158496,14.19215276,17.26293697,0,54.41306385,34.02524935
16558,Kif16b,1.97E-24,0.208511313,5.460175403,13.31798974,23.32175273,11.59516228,34.49124315,29.48488231,55.60517354,0,35.6002687,20.5651806
16559,Kif17,3.68E-07,85.38091637,204.8447124,59.24942574,164.8642893,67.11251086,53.92458006,35.15641313,19.36609278,0,41.21297013,45.07404555
16560,Kif1a,0.957448644,10.10082534,33.16969968,13.74455508,115.4422181,34.70129827,29.99214945,44.95445647,18.39884291,0,33.68999793,18.77428256
16561,Kif1b,0.000226768,15.06794786,174.5820874,21.46728222,62.53095536,39.01519398,46.05020562,24.09127015,37.2868371,0,24.12244109,22.38852173
16563,Kif2a,3.619578217,67.84730419,266.0810277,47.18870363,93.38729118,20.99581079,32.38550969,21.09331911,43.04519718,0,13.8132777,22.30919433
16564,Kif21a,4.22E-25,7.843954566,7.966970802,7.6820521,33.00849038,32.63556433,36.10900131,10.42759046,28.78994631,0,18.7824263,19.357905
16565,Kif21b,0,25.62150398,89.19155347,22.44845129,164.1153063,112.1544134,46.90537394,21.25998978,13.52744794,0,54.27975119,19.87173084
16568,Kif3a,0,65.04447189,45.85582674,53.48648427,76.16458593,21.00041303,43.36019689,13.54001972,28.41771118,0,48.07384147,24.18970313
16569,Kif3b,1.62E-05,25.86846884,32.94750123,27.86667123,88.41142836,28.35126295,51.46653521,15.04821449,24.7884643,0,40.00841317,38.33038862
16570,Kif3c,3.59E-16,23.17683713,60.93176164,17.99795017,88.17281302,76.39273558,41.52871743,22.16140055,21.34396852,0,50.4920943,44.8231031
16571,Kif4,0,1.538399734,5.259952848,2.850288559,89.75923541,50.85529681,25.22543445,22.96681034,48.29086346,0,26.92507667,35.39353556
16572,Kif5a,0,6.483636951,34.80529722,18.68384931,29.39455396,53.67399348,13.95028205,4.463475695,14.19221775,0,21.00745899,22.71004417
16573,Kif5b,4.354875188,9.724669939,105.7400499,8.178858813,56.4244102,49.12602872,11.77010923,17.17229489,16.28318277,0,37.13256734,25.75132607
16574,Kif5c,1.19E-12,50.01545544,95.27246928,35.23843614,84.46605074,51.92363169,27.23170679,22.22613664,41.65266566,0,34.43314919,12.68203962
16576,Kif7,0,64.50315843,75.62640932,46.08440628,105.1392735,56.10053337,37.86113915,23.87144685,20.37701429,0,35.67717061,21.90299945
16579,Kifap3,0,1.11568801,31.25627625,2.348312755,34.29527591,42.5231834,25.86638924,27.60108838,43.53790267,0,17.28234966,23.48544947
16580,Kifc5b,0,13.08827196,53.57483848,14.53862298,120.62329,80.26998331,29.03340415,18.67537898,27.50331982,0,27.20361558,35.35654614
16581,Kifc2,4.12E-07,57.83137341,208.8721066,43.44545488,197.8464742,97.54227965,37.39505242,22.63718731,22.05278696,0,64.22791709,47.44988414
16582,Kifc3,0,39.5555653,56.60715446,40.87507272,114.5084742,89.9658617,59.18822642,43.79507148,6.427695411,0,37.76452321,16.79593349
16588,Kin,0,16.58777406,40.95137353,3.228044962,88.98334624,48.72413985,45.2364676,31.94510416,21.62228401,0,22.68570254,33.93476073
16589,Uhmk1,0,39.49229547,99.83267965,34.71613567,102.7568467,8.80988377,28.73953957,33.37045934,54.36835849,0,41.93555893,38.25612054
16590,Kit,12.10109507,142.8315453,58.89724259,106.2873547,101.9842674,38.82117304,35.41620305,32.86647455,44.8240376,0,71.42710175,19.18136012
16591,Kl,6.966225737,37.68436595,73.98816983,27.49391749,101.5066028,62.3371401,13.80011359,25.20718742,22.57506833,0,41.45173011,23.74489036
16592,Fabp5,8.334116439,34.82363824,20.88361734,23.04905878,128.296948,34.39857829,40.31669367,26.81388094,49.82662119,0,25.88875237,20.60035254
16593,Klc1,0,25.97211613,218.2519607,12.95821748,181.3283275,45.99138151,56.23168769,14.09894431,14.01396643,0,10.39544707,20.91570623
16596,Klf1,0.796587218,34.94377671,41.5706284,35.01073494,152.8330283,41.4989544,37.84760352,23.72260201,17.19766078,0,29.91111158,68.0250533
16597,Klf12,3.64E-13,21.82581812,7.329226397,19.48948985,20.24389848,14.39489775,12.43252906,23.57933833,52.15798303,0,43.21939245,21.87442408
16598,Klf2,4.926244133,139.3585809,207.5890426,77.11861119,150.9208371,52.03961692,61.39350279,27.92477148,12.33370756,0,53.36474533,17.20748344
16599,Klf3,1.405534831,81.69809382,244.9420528,45.51820484,225.0884543,61.74824912,10.71568614,14.32271934,17.70712399,0,50.60863985,23.34816656
16600,Klf4,1.96E-10,129.3638938,243.8931901,93.23862674,196.5519793,45.65215992,65.22895157,20.12920653,19.49659276,0,9.108370581,15.42581413
16612,Klk1,0,16.52899104,25.54560321,4.565650606,159.15132,80.24537511,80.76690184,22.22862048,8.96633992,0,69.50049014,24.24240209
16615,Klk1b16,0,6.514472707,21.79073939,2.282344123,33.87798476,91.01459568,45.01169612,34.84034475,21.86655311,0,78.58557197,20.75269741
16616,Klk1b21,2.52E-11,1.873379253,3.17380781,10.93458317,94.20621717,57.27548888,60.37613184,44.69127427,17.99573299,0,29.96322083,29.12077122
16617,Klk1b24,0.426253811,2.267820309,6.642568429,9.800398616,68.36939349,77.83994775,49.61973475,29.26249443,28.93023449,0,45.43920826,20.04723019
16619,Klk1b27,1.40E-13,4.102586806,14.80774399,2.391179302,68.42702011,51.38772112,63.10684198,18.89044198,9.137949959,0,53.60008591,23.96409402
16621,Klkb1,0,2.468275782,12.6774097,3.955793257,59.95820015,37.11859695,19.88529458,39.61193426,26.17370001,0,11.40650287,37.77582355
16622,Klk1b5,1.40E-25,7.054641042,18.42328442,1.648611322,116.4162146,95.6624921,62.107049,14.86696853,9.830389815,0,50.02319791,30.23355769
16623,Klk1b1,0,8.847401024,13.44562045,0.027644681,55.50792523,63.48713873,50.7354021,25.97198106,32.64120372,0,17.51073174,38.80177288
16624,Klk1b8,0,13.04682245,13.87507945,0.689683877,68.73155504,53.56644044,68.03861743,44.80624373,13.80357554,0,30.44028444,34.55175258
16625,Serpina3c,0.282260063,0.03977294,0.928916635,0.162358028,39.16976579,35.09676298,21.93048559,28.2612577,31.8710306,0,33.80748226,15.86368275
16628,Klra10,0,0,5.022002849,0,18.72443715,6.373613863,7.013463353,11.3591614,24.65131056,0,20.79999924,24.30179164
16631,Klra13-ps,0,0,8.537815004,0.03495296,20.21307647,11.49867328,9.141095014,21.84112131,48.57565635,0,24.45305117,20.77194204
16633,Klra2,0,31.23129571,21.10290462,9.857311579,25.12289317,19.344516,13.18066948,22.17949434,43.41922366,0,35.63682024,20.06281393
16634,Klra3,2.84E-16,0,2.469926155,0,12.55935089,0.857227736,8.312277913,4.821563258,24.75935431,0,14.25294834,24.00682058
16636,Klra5,1.92E-15,8.43635902,0.674702753,8.047882396,18.10398026,19.19726566,26.08823117,18.39216164,24.02670431,0,12.42577347,18.40578691
16637,Klra6,0,0,1.87585476,0.067739435,17.39671932,6.414914095,10.22990927,17.62803746,37.92737065,0,18.42577483,23.92423219
16638,Klra7,0,0.089476667,0.028206105,0.088757423,30.62844939,20.89509853,29.22265018,10.51747056,27.35610815,0,29.60116065,17.26549049
16640,Klra9,4.29E-24,0,9.78084837,0,8.547841395,37.78345696,14.3440701,7.694748224,28.62304031,0,29.00240023,15.83537958
16641,Klrc1,0,7.61461837,6.322062188,3.379776325,26.51323487,2.140949197,9.319750153,3.327142287,45.0309657,0,27.44254233,16.22622237
16642,Klrc2,0,1.246163796,5.305878998,0.553114377,1.518978364,8.497333842,10.20651426,3.969179853,71.78585087,0,49.73674786,8.359403746
16643,Klrd1,0,2.941740686,0.124851753,2.776037346,6.96801335,31.30444448,8.547629098,21.04955333,39.12503701,0,57.61123554,17.38896222
16644,Kng1,3.22E-11,1.272710488,17.06981187,9.550870268,60.9470871,37.85757263,48.41938759,56.43944859,26.67651543,0,69.82816027,38.68999957
16646,Kpna1,1.26E-11,49.63203775,258.9795,0.650310109,113.2125328,33.49212709,25.57756296,18.75650063,8.998613775,0,35.41348739,20.64271384
16647,Kpna2,5.15E-08,4.318265193,77.26262388,20.96839507,71.94384973,28.64876729,30.01997837,19.52519179,17.79488072,0,32.88378959,18.40811049
16649,Kpna4,0,30.34090941,154.5245491,21.91447444,65.7816319,31.76242984,25.65205035,13.18644132,32.49622586,0,27.8387437,21.27191786
16650,Kpna6,1.50E-17,32.67643625,59.92245411,28.16864301,47.13873704,47.08682174,40.49262433,15.40273174,14.70799788,0,18.00540362,20.66855653
16651,Sspn,7.65E-22,30.20178468,22.48296838,15.58075296,106.6828683,27.67459496,66.31484714,36.59008684,32.35718726,0,72.46092524,28.09572595
16653,Kras,6.57E-25,137.9444113,414.210608,116.834916,122.2680162,28.09659301,47.37916778,48.62737264,34.33563866,0,36.43361365,15.0965255
16656,Hivep3,2.13E-21,23.2462836,139.9063754,18.12315992,148.3164451,47.54535964,38.4865551,26.86431586,40.36539237,0,36.27102592,11.45743981
16660,Krt31,0,4.331043891,15.91197454,3.144776593,30.26116885,51.51594247,33.12537627,6.245101567,18.96580538,0,35.34836771,42.30636144
16661,Krt10,7.216845115,3.561351361,20.01525095,1.319970504,61.69316636,34.27320184,32.81339196,20.81830572,26.9328177,0,19.4216066,26.80390177
16663,Krt13,7.216845115,4.021097459,50.77438543,5.90196233,73.66830753,65.1583634,74.72770349,42.34986616,19.55983189,0,64.0878839,44.63943637
16664,Krt14,2.80E-05,33.91679516,31.11608794,35.72736124,92.62220822,86.89786102,36.18055347,25.06251589,13.69729518,0,28.87148612,49.72857864
16665,Krt15,7.216845115,14.22369942,58.8725981,20.78968006,126.309334,73.45434501,89.59786913,53.80645063,24.29757876,0,54.92545426,39.90770265
16666,Krt16,0,30.95103956,32.04544103,17.43315823,80.31754304,91.79027872,50.74666562,29.0982402,50.15487277,0,74.12311208,26.41410375
16667,Krt17,0,26.69701416,58.29584579,47.00238303,124.7400102,143.088539,41.3082014,39.51024309,26.24698576,0,57.66804567,69.58222831
16668,Krt18,1.18E-20,15.87854744,61.52602402,10.87683289,146.7155057,50.61843049,36.65638032,20.26306069,21.05068024,0,25.20547038,64.87118088
16669,Krt19,3.49E-08,19.47230052,42.70114208,26.50562949,174.3181828,80.72593369,51.14571512,23.97412177,26.40933929,0,25.17727776,58.5731696
16670,Krt32,1.42E-12,8.099758351,34.06930309,3.574530619,62.71547947,72.8554653,41.01994472,26.68691341,23.83448426,0,37.44995795,32.09765031
16671,Krt33b,0,0.90188797,26.59389972,0.769249116,26.57141539,24.30214798,49.01791229,33.53997611,41.61889481,0,50.55064055,37.10621265
16673,Krt36,2.455714832,14.74059274,31.06816106,20.2183937,66.17624066,71.10886574,72.1527785,28.63996076,32.23546108,0,51.3251196,34.7200393
16675,Krt27,8.53E-05,28.0574321,31.95914245,34.56712564,73.31988761,17.33046705,64.64137475,15.01451043,39.16503332,0,57.09813936,38.37708965
16678,Krt1,7.303968954,26.39541773,33.14246801,34.10463255,77.77827965,58.54621919,29.37305216,64.72694335,31.63189889,0,38.89076811,34.03031263
16679,Krt86,0,26.10061583,47.12447981,20.40240601,50.58873705,50.13740196,53.6389988,25.73757139,16.80843982,0,65.80469334,28.03960007
16680,Krt84,9.76E-16,10.98897177,19.2726766,11.75501592,114.2054054,79.17916638,32.38406806,39.92745216,15.74336547,0,42.49376774,35.15346597
16682,Krt4,7.647799009,27.94048149,16.27838431,13.93372869,57.38735653,43.01889943,64.27619811,22.90398659,26.30025167,0,37.80842534,74.29292424
16688,Krt6b,6.31E-24,3.436954451,3.646495714,2.332302868,45.60862518,71.15094893,21.30079205,31.35123728,39.43910032,0,27.16050265,34.5651803
16691,Krt8,8.486001239,27.38156849,69.139822,40.96972017,176.8213615,82.64721727,35.0497922,28.02971587,8.44034723,0,42.53158826,45.66401693
16694,Krtap12-1,0.001894261,3.610594129,5.597354065,4.447933756,53.62168815,120.6713183,16.78803572,6.761158311,29.98715001,0,55.07713842,47.49889673
16697,Gm10272,1.47E-15,18.46752955,6.141177274,23.1444115,86.70907906,108.2564498,35.0361012,17.20837619,38.73464395,0,55.90882731,40.27578589
16697,Gm10272,1.47E-15,18.46752955,6.141177274,23.1444115,86.70907906,108.2564498,35.0361012,17.20837619,38.73464395,0,55.90882731,40.27578589
16701,Krtap6-2,9.72E-20,0.035272985,3.478836161,1.778916738,96.69234898,22.56952228,33.8778713,15.6974521,37.44414372,0,38.13534372,12.58254603
16703,Krtap8-1,1.08E-09,5.754173196,1.568518929,2.53514489,46.59592571,12.99462177,13.19820301,32.41012594,29.95318675,0,66.05690694,45.14195657
16704,Krtap19-5,3.82E-07,12.24442457,20.64008881,13.79917546,50.01339072,34.77589321,25.05844236,35.27529401,43.61058805,0,49.09322317,17.14984397
16709,Ktn1,3.39E-15,39.05044062,229.7624002,30.28263964,63.87047627,30.96288263,18.55784667,26.1507283,12.29570789,0,37.12670626,26.84107378
16716,Ky,0.002448044,60.54325364,59.61776165,48.87668673,86.29933371,61.08344687,49.09296744,56.32989151,35.14525566,0,44.8293137,35.15690703
16763,Lad1,6.521573837,72.88889996,125.5001375,70.79241341,125.710943,52.69073523,61.43637757,36.82730653,7.720304978,0,98.17215077,39.10608448
16764,Aff3,0,10.97429224,6.77995854,1.712703806,83.65523896,13.26170173,39.81169848,20.25501767,69.61566188,0,28.10014967,42.98224266
16765,Stmn1,17.84814817,77.04258864,99.3887184,70.49498789,214.706614,50.50401581,33.44751877,39.62638146,5.980845254,0,25.87548792,23.96831597
16768,Lag3,0.347132728,48.47632356,135.4582246,28.99446871,140.2070141,68.10518001,99.26599407,23.01465341,2.654122243,0,39.16770026,27.67576282
16769,Dsg4,0,0,9.151740555,2.312915032,42.14370425,18.16618367,32.83677245,40.82926161,28.50576753,0,29.85257465,11.13637341
16770,Lalba,0.27466844,27.26271119,6.953418982,12.42351372,54.85859289,34.71661453,16.54035065,16.57284818,32.21970164,0,111.8938535,44.43225475
